id,dfp,nean,pnian,nvc,nnm,nnmp,vcp,njf,nsf,we,class
3756,0.657542611599,1,1,6093,2036,0.0318857375534,1.0,0,4,6.63018425,0
2815,0.156647524694,0,1,1789,2812,0.119629030886,1.0,0,3,7.149507625,0
1091,1.42336107381,0,1,2131,535,0.0172047851814,1.0,0,0,6.290821,0
2840,0.00226388305383,1,1,4,17,0.257575757576,0.0,1,7,7.82396446094,1
2259,0.0441668573044,1,0,120,30,0.0340136054422,1.0,0,7,5.24764533594,0
2515,0.000742591285656,1,0,18,9,0.183673469388,0.0,1,5,7.24795903125,1
2110,0.608374019014,1,1,5207,3788,0.0588847953489,1.0,0,4,6.6255286875,0
1611,0.00119781479135,1,0,2,3,0.25,0.0,1,7,7.46307068359,1
548,1.53421483207,1,1,1232,476,0.0378167951061,1.0,0,0,6.102174,0
847,0.355225055645,1,0,5,91,0.8125,0.0,0,16,7.66961879724,1
3749,0.00384767456169,1,0,5,6,0.272727272727,0.0,1,2,7.24966175,1
3077,1.02537251864,1,1,573,143,0.0310801999565,1.0,0,0,5.909508,0
2597,0.285364741387,1,0,2917,7549,0.174426396174,1.0,0,12,6.88964909644,0
685,2.01193218146,0,1,1456,2436,0.110666908959,1.0,0,0,5.133541,0
3666,0.0166137593873,1,0,4,14,0.35,0.0,2,3,7.50554540625,1
1017,0.617565768188,1,0,231,23,0.0132641291811,0.0,0,39,7.08609301637,1
871,0.00169403244621,1,0,2,3,0.25,0.0,0,5,6.71964625,1
3426,3.09475151897,1,1,2541,0,0.0,1.0,0,0,5.25544,0
2767,1.43034304047,1,1,341,276,0.0964697658161,1.0,0,0,6.036585,0
2012,0.86170951854,1,0,137,12,0.0108794197643,0.0,0,3,7.10999578125,1
2531,0.772061571608,1,0,1374,1524,0.0755540131872,0.75,0,3,7.34201525,1
2150,0.129608820925,1,0,90,27,0.0414746543779,0.0,1,3,7.656575125,1
3291,0.293266646071,1,0,5,90,0.810810810811,0.0,1,48,7.82977242543,1
3581,1.23474308362,0,1,3254,0,0.0,1.0,0,0,5.290064,0
533,0.416870960782,1,1,11,11,0.118279569892,0.0,0,5,7.0839135625,1
2816,0.0259947097843,0,1,1005,278,0.0339770227328,0.705882352941,6,10,7.77535579373,1
2506,0.00107927475776,1,0,3,15,0.340909090909,0.0,1,8,7.49129809375,1
62,0.41852773952,0,1,1505,324,0.0215253786872,1.0,0,0,6.164121,0
2699,0.457465102526,1,1,5076,3642,0.0588729753322,1.0,0,6,6.91907467188,0
1323,0.195464370205,0,1,93,0,0.0,1.0,0,0,5.945627,0
1848,0.367170261212,0,1,1532,207,0.0164324839247,1.0,7,9,7.35259714734,1
3817,1.77622419306,0,1,284,35,0.01273190251,1.0,0,0,4.977666,0
354,0.0600799300458,1,0,46,18,0.0567823343849,0.0,1,4,7.4048269375,1
419,0.199311176245,1,0,507,93,0.0191122071517,0.0,1,2,7.296674375,1
3972,0.000700398475915,1,0,3,13,0.382352941176,0.0,1,6,7.682649125,1
1032,1.94897545035,1,1,6026,1206,0.018353370872,1.0,0,0,6.382342,0
1606,2.33954448776,1,1,1032,0,0.0,1.0,0,0,4.478119,0
1198,1.86608589598,1,0,394,17,0.00579809004093,1.0,0,0,5.708011,1
1789,0.989798341385,1,0,1316,330,0.0230769230769,1.0,0,0,6.186117,0
615,2.07586670573,0,1,2031,1232,0.0463349505435,1.0,0,0,5.107464,0
2913,0.0149133051837,0,1,1,0,0.0,1.0,0,0,4.041039,0
3665,0.7899361346,1,1,1535,0,0.0,1.0,0,0,6.278468,0
2819,0.29092010656,0,1,24,0,0.0,1.0,0,0,5.479518,0
2444,0.748653214234,0,1,1494,206,0.0134852055512,1.0,0,7,6.42968396875,0
1522,1.63409481832,1,1,553,451,0.0695558297347,1.0,0,0,3.721799,0
2688,1.8273710811,1,1,344,518,0.0722454672245,1.0,0,0,5.127769,0
2331,0.00593719008264,1,0,4,14,0.35,0.0,2,3,7.50720040625,1
3191,0.0048289478755,1,0,4,14,0.35,0.0,2,3,7.50664665625,1
1768,0.34473532611,1,1,3065,7029,0.268456632166,1.0,0,14,7.23174562231,1
1270,0.27357108927,1,0,507,100,0.0205507603781,0.0,1,2,7.296201125,1
3359,1.92729778899,1,1,5545,5355,0.074269784472,1.0,0,0,6.409355,0
878,0.0331802840891,1,0,208,23,0.00627044711014,0.615384615385,0,4,6.6383775,1
3155,0.12889964333,0,1,1179,576,0.0319378985306,1.0,0,0,5.125727,0
1466,0.406175128649,0,1,23,0,0.0,1.0,0,0,5.336092,0
2741,0.00260658780414,1,0,5,6,0.272727272727,0.0,3,8,7.8633237832,1
824,1.36341376925,1,0,3368,3818,0.0825799195397,0.875,0,0,6.249904,0
754,2.05710109622,0,1,1860,4004,0.147825444879,1.0,0,0,5.123615,0
4016,0.00482128020738,1,0,4,14,0.35,0.0,2,3,7.50608390625,1
3555,1.74256887783,1,1,2951,1788,0.0416812364501,1.0,0,0,6.398419,0
1152,0.367900557524,1,0,5060,1668,0.0319228340127,0.814814814815,0,29,7.66425084176,1
1072,0.00154151162637,1,1,47,0,0.0,0.0,0,0,6.17705337457,0
151,0.000286179390314,1,0,1,2,0.4,0.0,1,14,7.72907954062,1
66,0.000341493815913,1,0,2,6,0.375,0.0,0,8,7.49695693359,1
1712,0.0755740862535,0,1,124,26,0.0266120777892,1.0,0,0,4.879308,0
3898,0.056793397232,1,0,2895,187,0.00592747559275,1.0,0,2,6.5930535,0
1331,0.00362338089413,1,0,4,14,0.35,0.0,2,3,7.50682140625,1
2415,0.641068392923,1,0,140,12,0.0106666666667,0.0,0,3,7.0568336875,1
2401,0.0566044696963,1,0,46,14,0.0479452054795,0.0,1,4,7.40022075,1
2539,0.869652838171,0,1,1149,2304,0.130338858404,1.0,0,0,4.202964,0
2934,1.42771437875,1,0,2422,10063,0.26593551797,1.0,0,5,6.1753818125,1
1693,1.17706174398,0,1,1492,0,0.0,1.0,0,0,6.272031,0
695,0.273637981446,1,0,7,19,0.413043478261,0.030303030303,0,4,7.9729390625,1
370,0.604286139165,1,0,231,23,0.0132641291811,0.0,0,3,6.49034503125,1
3692,2.1168715658,1,0,394,28,0.00954979536153,1.0,0,0,5.690062,1
972,1.73236397478,0,1,1526,1079,0.0473910751933,1.0,0,0,5.130659,0
2328,0.798405309834,1,1,1042,512,0.0414474216789,1.0,0,0,5.885555,0
3584,0.982972239233,0,1,1012,216,0.0181695827725,1.0,0,0,5.917724,0
4101,0.469346089411,1,0,507,107,0.0219893136046,0.0,1,2,7.29645675,1
798,0.00532853356541,1,0,4,14,0.35,0.0,2,3,7.50771340625,1
238,0.129431244365,1,0,90,27,0.0414746543779,0.0,1,3,7.656532125,1
1535,1.49873454024,1,1,2208,3059,0.0891083340616,1.0,0,0,6.261178,0
1457,1.06041237269,1,1,2467,574,0.0216964015724,1.0,0,0,5.999982,0
2821,1.16998139343,0,1,49,0,0.0,1.0,0,0,5.54296,0
2822,1.90019065057,0,1,1904,665,0.0236100262728,1.0,0,0,5.120159,0
3816,1.19931879879,1,1,162,0,0.0,1.0,0,0,6.047654,0
3605,0.000466604043492,1,0,2,3,0.25,0.0,0,12,7.13209311182,1
236,0.699779436373,0,1,655,26,0.00357880247763,0.9375,0,0,4.50353,0
1965,0.990347333445,1,0,124,12,0.013143483023,0.0,0,3,6.50674465625,1
2497,0.392322326659,1,1,11,11,0.118279569892,0.0,0,5,7.0861315625,1
220,2.18680896296,0,1,871,464,0.0319075780498,1.0,0,0,4.011946,0
891,0.925719938131,1,0,2216,2850,0.102917810198,1.0,0,3,7.36273275,1
58,0.134079251039,1,0,665,26,0.00196999545386,1.0,0,1,6.166868,0
4048,0.00384833078652,1,0,5,6,0.272727272727,0.0,1,2,7.24923375,1
2258,0.563441769165,1,1,8156,1385,0.0153138510189,1.0,0,4,6.725633125,0
1676,0.82654208961,1,1,248,0,0.0,1.0,0,0,6.093306,0
2213,0.732878454158,1,1,1584,1092,0.049981691688,1.0,0,0,6.258121,0
2811,2.12763270449,0,1,2334,1144,0.0391834497876,1.0,0,0,5.235538,0
380,0.748217683404,1,1,418,251,0.0687671232877,0.00819672131148,0,59,7.5262228801,1
2040,0.0627515079918,1,0,59,21,0.0605187319885,0.0,1,4,7.4058765625,1
484,1.89654000773,0,1,3590,2100,0.0448392193705,1.0,0,0,6.318297,0
1662,0.733722952677,1,0,1184,1101,0.0579107931833,1.0,0,3,7.345907125,1
1461,0.00166190318496,1,0,3,13,0.382352941176,0.0,1,5,7.30915782813,1
1688,0.00425322139288,1,0,4,14,0.35,0.0,2,3,7.50734615625,1
1357,0.518745301929,1,1,11,11,0.118279569892,0.0,0,5,7.1740455625,1
1442,0.151027007522,0,1,1210,1249,0.0662388629614,1.0,0,8,6.88066157031,0
2774,0.691979337782,0,1,701,477,0.0756902570613,1.0,0,0,5.771304,0
1618,0.0900028893383,0,1,1,0,0.0,1.0,0,0,4.920737,0
59,0.277532236589,1,0,1707,1345,0.0413884358556,1.0,0,1,6.640708,0
2932,0.00933365925854,1,0,12,6,0.166666666667,1.0,0,3,7.126177375,1
2611,5.81173341622e-05,1,0,1,2,0.4,0.0,0,31,7.97889589973,1
2615,0.362251476203,1,1,192,24,0.0233463035019,1.0,0,0,5.889424,0
2015,0.0026605587691,1,0,5,6,0.272727272727,0.0,2,8,7.73370939746,1
930,1.56752176306,0,1,2875,5066,0.119129923574,1.0,0,0,6.397677,0
792,0.00376120009368,1,0,4,14,0.35,0.0,1,3,6.9552311875,1
4085,0.112883195892,1,0,90,27,0.0414746543779,0.0,1,3,7.6568741875,1
567,2.06540466096,1,1,252,96,0.039522437217,1.0,0,0,5.964902,0
2950,0.0931666589012,1,0,5,26,0.577777777778,0.0,0,10,7.50380204883,1
2834,1.3178248667,1,0,2561,248,0.00997265562168,1.0,0,0,6.117915,1
2755,0.000223870240948,1,0,3,13,0.382352941176,0.0,4,7,7.91436945459,1
1453,0.604614239049,0,1,1518,757,0.045359218647,0.8,0,4,5.207734,0
892,0.20935792231,1,1,2968,1588,0.0423150714133,1.0,0,19,7.03734619929,0
2573,0.00352840162833,1,0,5,6,0.272727272727,0.0,1,3,7.310227375,1
3503,2.06006164855,1,0,394,7,0.00238744884038,1.0,0,0,5.690236,1
447,0.00326308915029,1,0,16,17,0.151785714286,0.100840336134,1,11,7.70254300146,1
3970,0.774307010118,1,0,2444,302,0.0154183897483,0.870967741935,8,9,7.9831173233,1
3131,0.995740180866,0,1,1515,2478,0.146471214092,0.962962962963,0,0,6.232244,0
1509,1.95175798332,1,0,394,11,0.00367401469606,0.888888888889,0,0,5.701074,1
1114,0.0564043461156,1,0,43,14,0.0484429065744,0.0,1,4,7.40038321875,1
2342,0.0547825089818,1,0,222,89,0.0534855769231,0.111111111111,0,5,6.38384465625,1
2272,1.8702088222,1,0,2214,1106,0.0399624223154,1.0,0,0,5.059501,1
952,1.26128709399,0,1,2729,1596,0.0495590609862,1.0,0,0,6.346284,0
1521,1.82012149197,0,1,725,210,0.023777173913,1.0,0,0,4.800952,0
3977,0.389084022639,0,1,158,204,0.124770642202,1.0,0,0,6.131332,0
2309,0.00455606869111,1,0,4,14,0.35,0.0,2,3,7.50746190625,1
804,1.10464462409,1,1,6602,6409,0.0861864931013,1.0,0,0,6.335333,0
326,1.43007778848,1,1,5624,756,0.0116068412811,1.0,0,0,6.174771,0
3211,0.0230479608712,0,1,19,0,0.0,1.0,0,0,4.800818,0
1190,0.00281091574138,1,0,6,17,0.25,0.0555555555556,2,5,7.91804341406,1
2781,0.896544020162,1,1,5567,2594,0.0367666860374,1.0,0,4,6.6300113125,0
3841,0.0038483404032,1,0,5,6,0.272727272727,0.0,1,2,7.24923375,1
18,0.000347596879451,1,0,2,3,0.25,0.0,1,9,7.56563069922,1
583,0.280270503834,1,0,27,0,0.0,1.0,0,0,4.788812,1
2574,0.00580687923351,1,0,4,14,0.35,0.0,2,3,7.50559815625,1
2461,0.554380609761,0,1,13,0,0.0,1.0,0,0,5.36173,0
936,0.189182521993,1,0,1,62,0.861111111111,0.0,1,34,7.92816024641,1
4067,0.00427418819999,1,0,6,5,0.0961538461538,0.0,0,2,5.98267675,1
2732,0.000590197096196,1,0,3,13,0.382352941176,0.0,3,3,7.72713046875,1
1884,1.44830046278,0,1,260,26,0.0154211150652,0.928571428571,0,0,6.001689,0
184,1.35412180182,0,1,1625,2398,0.0894409011227,1.0,0,0,6.241199,0
3130,0.752376499922,0,1,170,50,0.0292568753657,1.0,0,0,5.879394,0
1537,2.08230025234,0,1,297,84,0.0295774647887,1.0,0,0,5.985385,0
426,1.6286624404,0,1,2587,5141,0.160963085882,1.0,0,0,6.223117,0
3212,0.00432216311126,1,0,11,19,0.213483146067,0.4,1,7,7.66091575781,1
1663,0.184548613422,1,0,507,100,0.0205507603781,0.0,1,2,7.294830625,1
3641,0.779343468226,1,1,1528,665,0.0353028613898,0.769230769231,1,2,7.29766925,1
48,0.669144989162,1,1,3273,1288,0.0301223134311,1.0,0,0,6.014037,0
1036,1.06332708035,1,1,4595,2958,0.0534784495227,1.0,0,0,6.272468,0
1485,2.159949565,1,0,394,11,0.0037517053206,1.0,0,0,5.689759,1
3633,0.536117020314,1,0,2503,1009,0.0344969058771,1.0,0,7,5.3160899375,0
3150,2.0593093488,1,0,394,0,0.0,1.0,0,0,5.700024,1
284,0.00209134138592,1,0,3,13,0.433333333333,0.0,2,3,7.46576778125,1
1267,1.08023758259,0,1,1617,462,0.0216302261342,1.0,0,0,5.099425,0
873,0.242958394361,1,0,2,3,0.2,0.0,0,2,6.40466075,1
101,0.753870883679,1,0,1361,360,0.0205949656751,0.9,0,3,7.34655575,1
1215,1.82247148333,0,1,2094,0,0.0,1.0,0,0,5.032923,0
856,0.00252133799003,1,0,1,2,0.4,0.0,0,4,7.155804,1
4088,0.00264564789206,1,0,5,6,0.272727272727,0.0,2,8,7.73361784277,1
498,1.48732834376,0,1,2563,2032,0.0563536524488,1.0,0,0,6.28024,0
3686,0.495822181398,1,0,183,12,0.00900225056264,0.0,0,19,7.01557440452,1
739,0.552190203111,0,1,112,26,0.0290827740492,1.0,0,0,5.360474,0
510,4.50623048952e-05,1,0,1,2,0.4,0.0,0,20,7.95102353171,1
3105,2.02001930236,1,0,439,13,0.00427772293518,1.0,0,0,5.720592,1
2229,0.00369130834709,1,0,5,6,0.272727272727,0.0,1,2,7.248971125,1
3652,1.81235793381,0,1,185,12,0.0113528855251,1.0,0,0,5.761253,0
1740,0.885148251503,0,1,1082,56,0.0036410923277,1.0,0,0,5.083617,0
2054,0.33760322292,1,0,5095,1520,0.0385914134105,0.95652173913,0,17,7.65798857285,1
3076,0.847286071368,1,0,1918,0,0.0,1.0,0,0,6.246316,0
2071,0.489636409322,1,0,507,93,0.0191122071517,0.0,1,2,7.297150375,1
3582,0.945305774873,0,1,56,11,0.0225409836066,1.0,0,0,5.868292,0
2557,0.0263508506688,1,0,222,47,0.0282451923077,0.0461538461538,0,7,6.57703155469,1
968,0.0803948039747,1,0,5,48,0.716417910448,0.0,0,9,7.61419467578,1
3453,0.749209429263,0,1,728,1092,0.123403774438,1.0,0,3,6.69504701562,1
3444,1.89766104714,0,1,133,0,0.0,1.0,0,0,5.682122,0
424,0.372490050237,1,1,6045,89,0.00127936060719,0.857142857143,0,6,6.43680989063,0
2069,1.1237660485,1,1,91,0,0.0,1.0,0,0,5.04756,0
1094,0.00209196031659,1,0,3,15,0.340909090909,0.0,1,22,7.41190689316,1
1410,2.95269146502,1,1,1268,1314,0.0703501445551,1.0,0,0,5.132772,0
269,0.000134379713046,1,0,2,3,0.25,0.0,0,12,7.0741086875,1
452,0.00540283618817,1,0,4,14,0.35,0.0,2,3,7.50774940625,1
3451,0.000640346893488,0,1,22,0,0.0,1.0,0,0,4.765341,0
702,0.317785664615,1,1,11,11,0.118279569892,0.0,0,5,7.0371020625,1
2890,0.923460373199,0,1,56,0,0.0,1.0,0,0,5.312629,0
3735,0.163783010417,1,0,507,107,0.0219893136046,0.0,1,2,7.295417625,1
262,0.898432412669,1,1,2466,4329,0.129688436189,1.0,0,0,6.257951,0
3319,1.94099762633,0,1,1881,410,0.0155846130455,1.0,0,0,5.227877,0
3543,0.00398123391106,1,0,5,6,0.272727272727,0.0,1,2,7.249636,1
3041,0.404421318733,1,0,750,773,0.108399943907,1.0,0,3,7.2923725,1
3178,0.537758580112,1,0,7061,2669,0.0357075963931,1.0,0,17,7.63563595579,1
3171,0.000141729520984,1,0,2,3,0.375,0.0,0,8,6.8650743125,1
3334,1.01982658664,0,1,1361,697,0.0445338955977,1.0,0,0,5.916147,0
2911,0.000202954700566,1,0,3,5,0.227272727273,0.0,1,16,7.48205110658,1
3218,0.633774491125,1,1,1544,286,0.0193964055612,1.0,0,0,5.907577,0
57,0.00266372424753,1,0,5,6,0.272727272727,0.0,2,8,7.73344472656,1
3566,0.0038487563706,1,0,5,6,0.272727272727,0.0,1,2,7.24950425,1
11,0.129529080804,1,0,90,27,0.0414746543779,0.0,1,3,7.6566053125,1
2856,0.469864754342,0,1,328,846,0.178858350951,1.0,0,0,5.668123,0
2572,0.874288673874,0,1,755,98,0.0126926563917,1.0,0,0,5.814397,0
1760,0.117140771482,1,0,5,75,0.78125,0.0,1,37,7.89259115917,1
526,1.5363728137,0,1,2931,1113,0.0255339649912,1.0,0,0,6.240987,0
3030,1.3741698024,0,1,129,0,0.0,1.0,0,0,5.801318,0
359,1.02936224439,0,1,954,0,0.0,1.0,0,0,5.884461,0
3981,1.75633102419,0,1,1880,1104,0.0402596455401,1.0,0,0,5.128801,0
1382,0.194752186589,1,0,18,0,0.0,1.0,0,0,5.450478,1
3046,1.37730991125,0,1,2449,648,0.0215239487145,1.0,0,0,6.356804,0
1030,1.68424606612,0,1,2578,1628,0.0421936554012,1.0,0,0,6.366439,0
1962,0.00270419646514,1,0,5,6,0.272727272727,0.0,1,2,7.249958,1
2938,0.318625857291,0,1,63,0,0.0,1.0,0,0,4.74414,0
2354,0.000212626724064,1,0,2,3,0.25,0.0,0,8,7.06982997266,1
1665,0.988102728365,1,1,2508,873,0.029904429144,1.0,0,0,6.198376,0
3867,1.56413252579,0,1,3507,1404,0.0306717640634,1.0,0,0,6.268418,0
1956,0.000111738787271,1,0,1,2,0.4,0.0,0,23,7.93717814169,1
3490,0.965812394855,1,0,2386,8004,0.223556685194,1.0,0,3,7.323139875,1
1138,0.409360020926,1,0,2463,5065,0.120225972608,1.0,0,1,6.667134,0
3640,0.0255224695765,1,0,741,156,0.0303738317757,0.888888888889,4,23,7.96550079228,1
3252,1.90096237514,1,0,3286,4464,0.100945230881,1.0,0,0,6.3003,0
1038,0.552841886468,0,1,359,90,0.0181891673403,0.9,0,0,5.671403,0
3392,2.11941393822,1,1,2843,3648,0.105135742694,1.0,0,0,5.292299,0
2164,0.00139959680346,1,0,5,17,0.253731343284,0.0,1,6,7.6134896875,1
1710,0.107918162449,1,0,74,6,0.0139534883721,1.0,0,3,7.087606875,1
2027,1.90346456918,0,1,1761,1144,0.0442399164701,1.0,0,0,5.090346,0
242,1.8976978214,0,1,2096,1638,0.0607341490545,1.0,0,0,5.095144,0
3019,1.29967855764,1,1,595,833,0.13023764853,0.969696969697,0,0,4.477064,0
950,1.40148759463,1,1,4225,2665,0.0474849883292,1.0,0,0,6.352792,0
2894,0.084574360187,1,0,1,18,0.642857142857,0.0,0,18,7.9039994857,1
693,0.0673123878438,1,1,1251,228,0.0182633771227,1.0,0,0,5.859423,0
948,0.624631429646,0,1,1093,459,0.0363391655451,1.0,0,0,5.957512,0
2406,0.110006632652,1,0,2096,303,0.0228782845062,0.9375,13,19,7.97732331566,1
2795,0.276078456425,0,1,2363,2240,0.0605847510345,1.0,0,0,5.358446,0
865,2.02536077263,1,1,1651,999,0.0365038184675,1.0,0,0,5.201583,0
3386,0.74584819781,0,1,31,0,0.0,1.0,0,0,5.465665,0
745,1.78337905834,0,1,1526,1025,0.0666319963596,1.0,0,0,6.367035,0
2760,0.0506847285997,1,0,43,6,0.0357142857143,1.0,0,3,7.171993375,1
3434,0.734700197417,1,1,84,0,0.0,1.0,0,0,5.335222,0
2603,1.9381118282,1,0,1292,302,0.0279733234531,0.529411764706,0,3,5.93531475,1
3798,0.000489055789349,1,0,3,5,0.227272727273,0.0,1,16,7.53707248145,1
3645,0.885055274888,1,0,1082,56,0.0036410923277,1.0,0,0,5.083617,1
3745,1.89573273396,0,1,2145,560,0.0264725347452,1.0,0,0,6.299421,0
1658,1.91276307098,0,1,555,210,0.0351994636272,1.0,0,0,5.297064,0
758,1.73940061904,0,1,3272,726,0.016191262071,1.0,0,0,6.388,0
3831,0.259086554652,0,1,1296,1152,0.0609008246987,1.0,0,0,5.118349,0
3924,0.866456025841,1,1,2171,790,0.0251840989512,1.0,0,3,6.421517,0
2860,0.215912297179,1,0,507,100,0.0205507603781,0.0,1,2,7.29560525,1
2093,0.327967808452,1,0,5,131,0.861842105263,0.0,0,51,7.67851731825,1
1979,0.165847950461,1,1,11,11,0.118279569892,0.0,0,5,7.0500705625,1
1251,1.79839687205,1,0,6516,718,0.00968020277194,1.0,0,0,6.398469,0
1526,0.260721037902,1,0,1013,127,0.0123829953198,0.714285714286,0,8,6.69009312109,0
1732,0.112884883532,1,0,90,27,0.0414746543779,0.0,1,3,7.6566534375,1
2475,0.000224338218702,1,0,2,3,0.25,0.0,0,5,6.8517390625,1
2993,0.000404382941291,1,0,3,13,0.382352941176,0.0,2,23,7.77953248095,1
1895,0.227645218258,0,1,361,78,0.0190243902439,1.0,0,0,5.984672,0
2280,0.470268763024,1,1,11,11,0.118279569892,0.0,0,5,7.1719565625,1
753,0.853885763947,0,1,1125,78,0.00758976354967,1.0,0,0,6.290293,0
2773,0.00926423998961,0,1,30,2,0.015037593985,1.0,0,1,5.771085,0
1749,0.00266055647385,1,0,5,6,0.272727272727,0.0,2,8,7.73370939746,1
3609,0.00398084541266,1,0,5,6,0.272727272727,0.0,1,2,7.249873375,1
1906,0.00962353797336,1,0,3,15,0.340909090909,0.0,2,3,7.4691761875,1
4098,1.05708333546,1,1,1629,910,0.0597191232445,1.0,0,0,6.363512,0
1052,0.358121578531,1,0,126,14,0.0150214592275,0.0,0,27,7.35631560601,1
833,1.80073764206,0,1,3030,2584,0.0585569253082,1.0,0,0,6.402223,0
2595,0.149025396503,1,0,3,16,0.355555555556,0.0,2,4,7.9459155,1
3845,0.128742973881,1,0,86,27,0.0418604651163,0.0,1,3,7.6569363125,1
2263,0.811802675809,0,1,117,0,0.0,1.0,0,0,5.899069,0
2565,1.23756814787,1,0,147,12,0.0103092783505,0.0,0,4,6.54270204688,1
870,1.45263873399,1,0,7352,2671,0.0328564575056,1.0,0,3,7.317365625,1
2080,0.31540585312,0,1,54,8,0.0239520958084,1.0,0,0,5.415109,0
4094,2.01441582433,0,1,623,30,0.00508044030483,1.0,0,0,5.971626,0
1013,0.000581131390175,1,0,3,5,0.227272727273,0.0,1,13,7.69577127527,1
1810,0.259894321516,1,1,771,390,0.059880239521,1.0,0,0,4.498427,0
545,0.338039909922,1,0,507,100,0.0205507603781,0.0,1,2,7.296268375,1
1448,0.83848230817,0,1,2056,1296,0.0537870927578,1.0,0,0,6.007114,0
1529,2.28044786608,0,1,1121,1152,0.0659340659341,1.0,0,0,4.325078,0
3557,0.00779042766383,1,0,4,14,0.35,0.0,2,3,7.50753140625,1
3901,0.000161727729874,1,0,2,3,0.375,0.0,0,6,6.85026873437,1
3313,0.308574925693,1,1,11,11,0.118279569892,0.0,0,11,7.19763811084,1
112,1.48011848328,0,1,1875,803,0.0322775142696,1.0,0,0,6.222314,0
1677,0.0113671444876,0,1,19,0,0.0,1.0,0,0,4.80185,0
3185,0.00384285229473,1,0,5,6,0.272727272727,0.0,1,2,7.248878875,1
3222,0.176965395343,1,0,281,19,0.0121250797703,1.0,0,3,7.133487125,1
2045,0.82320173288,0,1,1429,280,0.0173697270471,1.0,0,0,5.967994,0
519,6.64750722591e-05,0,1,6,0,0.0,1,0,0,4.593017,0
1959,0.760525478998,1,0,507,107,0.0219893136046,0.0,1,2,7.2508815,1
3383,0.000516890106308,1,1,5,19,0.271428571429,0.142857142857,1,10,7.73652825195,1
2063,4.87547627309e-05,1,0,1,2,0.4,0.0,0,36,7.80015394527,1
1544,0.941812008026,0,1,23,0,0.0,1.0,0,0,5.489282,0
3403,0.516242725527,0,1,126,0,0.0,0.857142857143,0,0,5.949427,0
2814,0.000898708107096,1,0,3,15,0.340909090909,0.0,1,5,7.2212265,1
3743,2.73477076606,0,1,2109,1656,0.0565535141042,1.0,0,0,5.194615,0
2312,0.501168854954,1,1,6223,1779,0.022919645963,1.0,0,4,7.15856925,0
2727,0.672000100057,1,1,1808,1681,0.0842564282492,1.0,0,0,5.403648,0
1491,0.312321102481,0,1,862,440,0.0318494390156,0.0,0,0,4.897496,0
649,0.915084215289,1,1,1671,744,0.0464651511366,1.0,0,14,6.18253970001,0
2458,0.749140207439,0,1,728,966,0.109164877387,1.0,0,3,6.69504714062,1
3408,0.823800320256,1,0,4034,2448,0.0536324599071,1.0,0,0,6.103018,0
362,0.608550632247,1,0,5,15,0.416666666667,0.0,0,3,7.234330125,1
38,0.00075554959008,1,0,2,3,0.25,0.0,0,5,6.90565515625,1
2983,0.763773225021,0,1,309,120,0.0647249190939,1.0,0,0,6.008453,0
513,1.09969619823,1,1,3434,2268,0.0462347616912,1.0,0,0,6.355935,0
1861,0.0322123162815,1,0,2,37,0.755102040816,0.0,1,7,7.75099899219,1
2165,0.749131555611,0,1,728,1092,0.123403774438,1.0,0,3,6.69504701562,1
788,0.00268346004503,1,0,5,6,0.272727272727,0.0,2,8,7.73354239355,1
1936,0.000104237686634,1,0,1,2,0.4,0.0,0,26,7.45134031701,1
29,0.000802916789236,1,0,2,3,0.25,0.0,0,5,6.60260528125,1
2742,0.0576535656706,0,1,1984,2233,0.0830667361059,1.0,0,8,6.76729303906,0
1649,0.000157462252799,1,0,2,3,0.375,0.0,0,12,7.2024358894,1
2997,0.000530274120818,1,0,2,3,0.25,0.0,0,16,7.22454819035,1
1800,0.0691480749433,1,0,59,21,0.0530303030303,0.0,1,4,7.4148835625,1
2358,0.157879036518,1,1,2094,3111,0.123717489859,1.0,0,32,7.29779215496,0
2754,0.0135766950949,1,0,6,16,0.246153846154,0.0909090909091,1,4,7.745225125,1
2905,0.0797856233071,0,1,2202,2074,0.0747306597485,1.0,0,0,6.13458,0
774,0.00126688541088,1,0,17,1,0.0212765957447,0.0,3,5,7.82138642578,1
1131,0.485745650593,1,0,1047,1414,0.114262626263,1.0,0,3,7.303415,1
1354,0.105382296443,1,0,5,19,0.475,0.0,0,25,7.88432767247,1
1935,0.408328022951,0,1,3022,960,0.0279102221189,1.0,0,0,6.341785,0
3915,0.328770660952,1,0,1689,1440,0.0713790026767,1.0,0,6,6.92274810937,0
1826,2.25692808679,0,1,120,3,0.00222386953299,1.0,0,0,4.929452,0
3335,0.000563774968421,1,0,3,13,0.382352941176,0.0,2,3,7.61500334375,1
890,1.2394295288,1,1,1932,480,0.0170824584505,1.0,0,0,6.274406,0
1656,0.873626009293,1,0,1707,1000,0.044140366365,1.0,0,3,7.361938125,1
2630,0.00333533899375,1,0,4,14,0.35,0.0,2,3,7.50776790625,1
3989,1.87437612992,0,1,131,10,0.0125628140704,1.0,0,0,5.660109,0
3997,1.64710659858,1,1,3079,2086,0.0515749394254,0.5,0,0,6.30321,0
2895,0.340185476581,0,1,25,0,0.0,1.0,0,0,5.829051,0
3207,1.44537389231,1,1,4268,1110,0.0179902755267,1.0,0,0,6.300028,0
4135,1.89592717422,0,1,133,20,0.0251889168766,1.0,0,0,5.660923,0
416,0.143831353743,1,0,507,100,0.0205507603781,0.0,1,2,7.295282,1
